tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
9/21/2019,63,34,16.0,169,14,169,O3,TIDAK SEHAT,JAKARTA
9/22/2019,78,32,16.0,153,12,153,O3,TIDAK SEHAT,JAKARTA
9/23/2019,70,33,18.0,87,12,87,O3,SEDANG,JAKARTA
9/24/2019,73,32,18.0,112,12,112,O3,TIDAK SEHAT,JAKARTA
9/25/2019,78,26,24.0,174,17,174,O3,TIDAK SEHAT,JAKARTA
9/26/2019,74,31,21.0,110,14,110,O3,TIDAK SEHAT,JAKARTA
9/27/2019,72,31,23.0,131,16,131,O3,TIDAK SEHAT,JAKARTA
9/28/2019,63,33,18.0,102,10,102,O3,TIDAK SEHAT,JAKARTA
9/29/2019,75,31,19.0,115,14,115,O3,TIDAK SEHAT,JAKARTA
9/30/2019,71,31,18.0,146,14,146,O3,TIDAK SEHAT,JAKARTA
10/1/2019,134,33,20.0,184,16,184,O3,TIDAK SEHAT,JAKARTA
10/2/2019,79,34,15.0,153,16,153,O3,TIDAK SEHAT,JAKARTA
10/3/2019,78,31,19.0,138,21,138,O3,TIDAK SEHAT,JAKARTA
10/4/2019,76,33,19.0,169,23,169,O3,TIDAK SEHAT,JAKARTA
10/5/2019,73,51,14.0,89,38,89,O3,SEDANG,JAKARTA
10/6/2019,62,31,10.0,164,8,164,O3,TIDAK SEHAT,JAKARTA
10/7/2019,73,33,15.0,100,11,100,O3,SEDANG,JAKARTA
10/8/2019,90,34,22.0,138,13,138,O3,TIDAK SEHAT,JAKARTA
10/9/2019,68,31,19.0,130,16,130,O3,TIDAK SEHAT,JAKARTA
10/10/2019,73,32,20.0,173,18,173,O3,TIDAK SEHAT,JAKARTA
10/11/2019,80,33,21.0,207,24,207,O3,SANGAT TIDAK SEHAT,JAKARTA
10/12/2019,77,33,31.0,177,14,177,O3,TIDAK SEHAT,JAKARTA
10/13/2019,70,33,17.0,173,13,173,O3,TIDAK SEHAT,JAKARTA
10/14/2019,79,34,18.0,156,13,156,O3,TIDAK SEHAT,JAKARTA
10/15/2019,64,32,18.0,178,14,178,O3,TIDAK SEHAT,JAKARTA
10/16/2019,74,31,23.0,144,17,144,O3,TIDAK SEHAT,JAKARTA
10/17/2019,64,31,20.0,156,12,156,O3,TIDAK SEHAT,JAKARTA
10/18/2019,60,33,17.0,104,14,104,O3,TIDAK SEHAT,JAKARTA
10/19/2019,75,32,19.0,78,11,78,O3,SEDANG,JAKARTA
10/20/2019,71,32,24.0,147,12,147,O3,TIDAK SEHAT,JAKARTA
10/21/2019,73,33,40.0,87,11,87,O3,SEDANG,JAKARTA
10/22/2019,70,33,16.0,135,16,135,O3,TIDAK SEHAT,JAKARTA
10/23/2019,70,33,20.0,140,17,140,O3,TIDAK SEHAT,JAKARTA
10/24/2019,77,34,18.0,129,18,129,O3,TIDAK SEHAT,JAKARTA
10/25/2019,75,33,19.0,172,12,172,O3,TIDAK SEHAT,JAKARTA
10/26/2019,75,34,19.0,180,15,180,O3,TIDAK SEHAT,JAKARTA
10/27/2019,83,34,28.0,153,12,153,O3,TIDAK SEHAT,JAKARTA
10/28/2019,68,19,21.0,121,15,121,O3,TIDAK SEHAT,JAKARTA
10/29/2019,85,34,30.0,97,14,97,O3,SEDANG,JAKARTA
10/30/2019,69,34,21.0,171,16,171,O3,TIDAK SEHAT,JAKARTA
10/31/2019,76,35,18.0,120,14,120,O3,TIDAK SEHAT,JAKARTA
11/1/2019,55,34,16.0,120,14,120,O3,TIDAK SEHAT,JAKARTA
11/2/2019,59,32,17.0,87,13,87,O3,SEDANG,JAKARTA
11/3/2019,58,34,14.0,92,12,92,O3,SEDANG,JAKARTA
11/4/2019,57,34,16.0,137,12,137,O3,TIDAK SEHAT,JAKARTA
11/5/2019,70,34,19.0,193,17,193,O3,TIDAK SEHAT,JAKARTA
11/6/2019,65,33,27.0,156,17,156,O3,TIDAK SEHAT,JAKARTA
11/7/2019,68,35,24.0,209,21,209,O3,SANGAT TIDAK SEHAT,JAKARTA
11/8/2019,85,35,26.0,150,24,150,O3,TIDAK SEHAT,JAKARTA
11/9/2019,81,38,17.0,220,16,220,O3,SANGAT TIDAK SEHAT,JAKARTA
11/10/2019,80,35,16.0,183,20,183,O3,TIDAK SEHAT,JAKARTA
11/11/2019,70,36,13.0,162,18,162,O3,TIDAK SEHAT,JAKARTA
11/12/2019,71,22,22.0,134,16,134,O3,TIDAK SEHAT,JAKARTA
11/13/2019,80,35,34.0,125,20,125,O3,TIDAK SEHAT,JAKARTA
11/14/2019,76,34,32.0,60,15,76,PM10,SEDANG,JAKARTA
11/15/2019,73,37,33.0,94,11,94,O3,SEDANG,JAKARTA
11/16/2019,66,36,20.0,81,12,81,O3,SEDANG,JAKARTA
11/17/2019,63,35,20.0,126,14,126,O3,TIDAK SEHAT,JAKARTA
11/18/2019,69,35,17.0,165,22,165,O3,TIDAK SEHAT,JAKARTA
11/19/2019,72,35,21.0,100,17,100,O3,SEDANG,JAKARTA
11/20/2019,53,21,18.0,134,15,134,O3,TIDAK SEHAT,JAKARTA
11/21/2019,72,36,21.0,103,14,103,O3,TIDAK SEHAT,JAKARTA
11/22/2019,60,35,27.0,112,17,112,O3,TIDAK SEHAT,JAKARTA
11/23/2019,85,36,34.0,146,19,146,O3,TIDAK SEHAT,JAKARTA
11/24/2019,68,37,27.0,167,13,167,O3,TIDAK SEHAT,JAKARTA
11/25/2019,67,36,23.0,160,18,160,O3,TIDAK SEHAT,JAKARTA
11/26/2019,81,35,30.0,125,15,125,O3,TIDAK SEHAT,JAKARTA
11/27/2019,70,34,38.0,101,12,101,O3,TIDAK SEHAT,JAKARTA
11/28/2019,71,36,28.0,106,14,106,O3,TIDAK SEHAT,JAKARTA
11/29/2019,63,35,25.0,124,11,124,O3,TIDAK SEHAT,JAKARTA
11/30/2019,56,34,26.0,111,13,111,O3,TIDAK SEHAT,JAKARTA
12/1/2019,63,34,30.0,117,10,117,O3,TIDAK SEHAT,JAKARTA
12/2/2019,53,35,21.0,136,14,136,O3,TIDAK SEHAT,JAKARTA
12/3/2019,68,23,28.0,107,16,107,O3,TIDAK SEHAT,JAKARTA
12/4/2019,61,36,29.0,125,13,125,O3,TIDAK SEHAT,JAKARTA
12/5/2019,61,34,22.0,143,13,143,O3,TIDAK SEHAT,JAKARTA
12/6/2019,61,35,25.0,159,11,159,O3,TIDAK SEHAT,JAKARTA
12/7/2019,48,35,20.0,86,10,86,O3,SEDANG,JAKARTA
12/8/2019,56,35,29.0,120,10,120,O3,TIDAK SEHAT,JAKARTA
12/9/2019,71,35,30.0,155,19,155,O3,TIDAK SEHAT,JAKARTA
12/10/2019,63,35,24.0,91,12,91,O3,SEDANG,JAKARTA
12/11/2019,74,37,31.0,184,14,184,O3,TIDAK SEHAT,JAKARTA
12/12/2019,74,36,28.0,87,14,87,O3,SEDANG,JAKARTA
12/13/2019,71,37,29.0,120,13,120,O3,TIDAK SEHAT,JAKARTA
12/14/2019,63,37,23.0,94,13,94,O3,SEDANG,JAKARTA
12/15/2019,63,36,19.0,99,11,99,O3,SEDANG,JAKARTA
12/16/2019,76,36,22.0,88,18,88,O3,SEDANG,JAKARTA
12/17/2019,62,36,22.0,75,12,75,O3,SEDANG,JAKARTA
12/18/2019,58,35,28.0,140,17,140,O3,TIDAK SEHAT,JAKARTA
12/19/2019,64,37,30.0,96,14,96,O3,SEDANG,JAKARTA
12/20/2019,72,38,30.0,99,16,99,O3,SEDANG,JAKARTA
12/21/2019,72,37,35.0,109,15,109,O3,TIDAK SEHAT,JAKARTA
12/22/2019,53,36,24.0,94,13,94,O3,SEDANG,JAKARTA
12/23/2019,60,36,32.0,99,18,99,O3,SEDANG,JAKARTA
12/24/2019,68,37,34.0,105,11,105,O3,TIDAK SEHAT,JAKARTA
12/25/2019,58,37,26.0,73,9,73,O3,SEDANG,JAKARTA
12/26/2019,54,37,22.0,91,12,91,O3,SEDANG,JAKARTA
12/27/2019,55,38,26.0,84,11,84,O3,SEDANG,JAKARTA
12/28/2019,64,37,34.0,61,11,64,PM10,SEDANG,JAKARTA
12/29/2019,64,38,36.0,69,10,69,O3,SEDANG,JAKARTA
12/30/2019,77,37,55.0,89,9,89,O3,SEDANG,JAKARTA
12/31/2019,52,37,23.0,55,9,55,O3,SEDANG,JAKARTA
1/1/2020,38,36,25.0,46,9,46,O3,BAIK,JAKARTA
1/2/2020,45,36,39.0,102,8,102,O3,TIDAK SEHAT,JAKARTA
1/3/2020,51,37,27.0,63,10,63,O3,SEDANG,JAKARTA
1/4/2020,51,38,19.0,85,10,85,O3,SEDANG,JAKARTA
1/5/2020,52,39,25.0,62,9,62,O3,SEDANG,JAKARTA
1/6/2020,62,37,39.0,64,9,64,O3,SEDANG,JAKARTA
1/7/2020,50,38,39.0,66,11,66,O3,SEDANG,JAKARTA
1/8/2020,52,40,22.0,70,11,70,O3,SEDANG,JAKARTA
1/9/2020,82,38,58.0,71,13,82,PM10,SEDANG,JAKARTA
1/10/2020,44,37,27.0,47,9,47,O3,BAIK,JAKARTA
1/11/2020,44,38,25.0,80,9,80,O3,SEDANG,JAKARTA
1/12/2020,43,38,17.0,46,5,46,O3,BAIK,JAKARTA
1/13/2020,42,38,15.0,51,8,51,O3,SEDANG,JAKARTA
1/14/2020,40,32,17.0,48,9,48,O3,BAIK,JAKARTA
1/15/2020,44,29,16.0,63,9,63,O3,SEDANG,JAKARTA
1/16/2020,70,60,41.0,78,12,78,O3,SEDANG,JAKARTA
1/17/2020,86,34,40.0,125,20,125,O3,TIDAK SEHAT,JAKARTA
1/18/2020,59,30,25.0,75,7,75,O3,SEDANG,JAKARTA
1/19/2020,76,34,71.0,110,15,110,O3,TIDAK SEHAT,JAKARTA
1/20/2020,56,31,20.0,65,9,65,O3,SEDANG,JAKARTA
1/21/2020,62,36,41.0,50,15,62,PM10,SEDANG,JAKARTA
1/22/2020,82,36,43.0,64,15,82,PM10,SEDANG,JAKARTA
1/23/2020,60,32,29.0,59,18,60,PM10,SEDANG,JAKARTA
1/24/2020,71,30,31.0,44,13,71,PM10,SEDANG,JAKARTA
1/25/2020,40,29,34.0,80,12,80,O3,SEDANG,JAKARTA
1/26/2020,63,30,51.0,89,11,89,O3,SEDANG,JAKARTA
1/27/2020,48,30,29.0,83,13,83,O3,SEDANG,JAKARTA
1/28/2020,72,31,39.0,74,17,74,O3,SEDANG,JAKARTA
1/29/2020,70,30,42.0,92,19,92,O3,SEDANG,JAKARTA
1/30/2020,38,30,21.0,80,20,80,O3,SEDANG,JAKARTA
1/31/2020,56,30,27.0,54,16,56,PM10,SEDANG,JAKARTA
2/1/2020,57,30,39.0,73,14,73,O3,SEDANG,JAKARTA
2/2/2020,52,30,35.0,64,12,64,O3,SEDANG,JAKARTA
2/3/2020,59,30,50.0,46,15,59,PM10,SEDANG,JAKARTA
2/4/2020,43,30,53.0,51,14,53,CO,SEDANG,JAKARTA
2/5/2020,67,30,57.0,52,12,67,PM10,SEDANG,JAKARTA
2/6/2020,63,30,26.0,50,18,63,PM10,SEDANG,JAKARTA
2/7/2020,55,28,28.0,50,16,55,PM10,SEDANG,JAKARTA
2/8/2020,74,30,24.0,67,12,74,PM10,SEDANG,JAKARTA
2/9/2020,48,30,35.0,50,12,50,O3,BAIK,JAKARTA
2/10/2020,51,31,27.0,91,15,91,O3,SEDANG,JAKARTA
2/11/2020,75,32,26.0,98,16,98,O3,SEDANG,JAKARTA
2/12/2020,65,35,19.0,126,19,126,O3,TIDAK SEHAT,JAKARTA
2/13/2020,63,33,23.0,83,20,83,O3,SEDANG,JAKARTA
2/14/2020,81,33,36.0,60,18,81,PM10,SEDANG,JAKARTA
2/15/2020,74,26,51.0,191,17,191,O3,TIDAK SEHAT,JAKARTA
2/16/2020,70,23,35.0,118,16,118,O3,TIDAK SEHAT,JAKARTA
2/17/2020,43,21,30.0,170,12,170,O3,TIDAK SEHAT,JAKARTA
2/18/2020,62,30,55.0,182,15,182,O3,TIDAK SEHAT,JAKARTA
2/19/2020,54,22,28.0,62,11,62,O3,SEDANG,JAKARTA
2/20/2020,43,20,21.0,73,13,73,O3,SEDANG,JAKARTA
2/21/2020,35,20,25.0,80,14,80,O3,SEDANG,JAKARTA
2/22/2020,58,19,75.0,85,13,85,O3,SEDANG,JAKARTA
2/23/2020,39,15,37.0,88,9,88,O3,SEDANG,JAKARTA
2/24/2020,32,19,21.0,89,9,89,O3,SEDANG,JAKARTA
2/25/2020,40,19,25.0,92,13,92,O3,SEDANG,JAKARTA
2/26/2020,52,19,27.0,89,13,89,O3,SEDANG,JAKARTA
2/27/2020,54,18,40.0,84,13,84,O3,SEDANG,JAKARTA
2/28/2020,56,21,33.0,121,16,121,O3,TIDAK SEHAT,JAKARTA
2/29/2020,64,22,52.0,144,13,144,O3,TIDAK SEHAT,JAKARTA
3/1/2020,22,0,35.0,213,11,213,O3,SANGAT TIDAK SEHAT,JAKARTA
3/2/2020,22,0,0.0,201,15,201,O3,SANGAT TIDAK SEHAT,JAKARTA
3/3/2020,54,0,39.0,152,13,152,O3,TIDAK SEHAT,JAKARTA
3/4/2020,59,0,32.0,206,5,206,O3,SANGAT TIDAK SEHAT,JAKARTA
3/5/2020,24,17,52.0,95,3,95,O3,SEDANG,JAKARTA
3/6/2020,34,27,40.0,54,7,54,O3,SEDANG,JAKARTA
3/7/2020,30,24,40.0,58,5,58,O3,SEDANG,JAKARTA
3/8/2020,52,22,38.0,59,7,59,O3,SEDANG,JAKARTA
3/9/2020,32,21,39.0,43,4,43,O3,BAIK,JAKARTA
3/10/2020,25,20,36.0,41,4,41,O3,BAIK,JAKARTA
3/11/2020,34,20,46.0,63,4,63,O3,SEDANG,JAKARTA
3/12/2020,44,19,58.0,72,10,72,O3,SEDANG,JAKARTA
3/13/2020,32,19,51.0,69,6,69,O3,SEDANG,JAKARTA
3/14/2020,66,22,59.0,179,8,179,O3,TIDAK SEHAT,JAKARTA
3/15/2020,53,18,63.0,92,8,92,O3,SEDANG,JAKARTA
3/16/2020,48,19,62.0,70,9,70,O3,SEDANG,JAKARTA
3/17/2020,40,18,38.0,101,9,101,O3,TIDAK SEHAT,JAKARTA
3/18/2020,45,18,35.0,90,6,90,O3,SEDANG,JAKARTA
3/19/2020,69,0,33.0,99,7,99,O3,SEDANG,JAKARTA
3/20/2020,51,0,11.0,83,8,83,O3,SEDANG,JAKARTA
3/21/2020,42,0,15.0,84,6,84,O3,SEDANG,JAKARTA
3/22/2020,27,0,5.0,71,7,71,O3,SEDANG,JAKARTA
3/23/2020,52,0,14.0,105,7,105,O3,TIDAK SEHAT,JAKARTA
3/24/2020,70,0,25.0,93,11,93,O3,SEDANG,JAKARTA
3/25/2020,34,0,6.0,99,5,99,O3,SEDANG,JAKARTA
3/26/2020,44,0,9.0,67,5,67,O3,SEDANG,JAKARTA
3/27/2020,40,0,6.0,117,5,117,O3,TIDAK SEHAT,JAKARTA
3/28/2020,58,11,12.0,124,6,124,O3,TIDAK SEHAT,JAKARTA
3/29/2020,65,14,11.0,91,7,91,O3,SEDANG,JAKARTA
3/30/2020,53,9,10.0,76,5,76,O3,SEDANG,JAKARTA
3/31/2020,47,11,14.0,96,6,96,O3,SEDANG,JAKARTA
4/1/2020,51,25,35.0,129,10,129,O3,TIDAK SEHAT,JAKARTA
4/2/2020,55,25,22.0,57,7,57,O3,SEDANG,JAKARTA
4/3/2020,55,27,22.0,62,6,62,O3,SEDANG,JAKARTA
4/4/2020,66,28,25.0,83,7,83,O3,SEDANG,JAKARTA
4/5/2020,66,28,19.0,103,8,103,O3,TIDAK SEHAT,JAKARTA
4/6/2020,56,26,29.0,73,9,73,O3,SEDANG,JAKARTA
4/7/2020,42,25,23.0,56,9,56,O3,SEDANG,JAKARTA
4/8/2020,33,26,13.0,69,7,69,O3,SEDANG,JAKARTA
4/9/2020,59,28,19.0,73,10,73,O3,SEDANG,JAKARTA
4/10/2020,65,27,26.0,132,12,132,O3,TIDAK SEHAT,JAKARTA
4/11/2020,109,27,18.0,135,6,135,O3,TIDAK SEHAT,JAKARTA
4/12/2020,82,27,31.0,136,13,136,O3,TIDAK SEHAT,JAKARTA
4/13/2020,52,26,17.0,86,9,86,O3,SEDANG,JAKARTA
4/14/2020,54,28,22.0,109,10,109,O3,TIDAK SEHAT,JAKARTA
4/15/2020,57,27,19.0,109,11,109,O3,TIDAK SEHAT,JAKARTA
4/16/2020,60,27,17.0,87,13,87,O3,SEDANG,JAKARTA
4/17/2020,60,27,19.0,92,11,92,O3,SEDANG,JAKARTA
4/18/2020,53,28,15.0,100,10,100,O3,SEDANG,JAKARTA
4/19/2020,73,29,20.0,147,14,147,O3,TIDAK SEHAT,JAKARTA
4/20/2020,78,28,20.0,116,9,116,O3,TIDAK SEHAT,JAKARTA
4/21/2020,69,28,17.0,59,10,69,PM10,SEDANG,JAKARTA
4/22/2020,111,31,26.0,75,11,111,PM10,TIDAK SEHAT,JAKARTA
4/23/2020,66,27,17.0,88,9,88,O3,SEDANG,JAKARTA
4/24/2020,71,27,22.0,70,8,71,PM10,SEDANG,JAKARTA
4/25/2020,64,26,29.0,77,9,77,O3,SEDANG,JAKARTA
4/26/2020,75,26,23.0,101,10,101,O3,TIDAK SEHAT,JAKARTA
4/27/2020,51,25,18.0,131,8,131,O3,TIDAK SEHAT,JAKARTA
4/28/2020,59,20,22.0,82,13,82,O3,SEDANG,JAKARTA
4/29/2020,67,25,19.0,85,11,85,O3,SEDANG,JAKARTA
4/30/2020,80,22,37.0,77,17,76,PM10,SEDANG,JAKARTA
5/1/2020,55,26,21.0,83,10,83,O3,SEDANG,JAKARTA
5/2/2020,36,22,12.0,80,9,80,O3,SEDANG,JAKARTA
5/3/2020,65,34,35.0,49,11,65,PM10,SEDANG,JAKARTA
5/4/2020,53,21,14.0,75,8,75,O3,SEDANG,JAKARTA
5/5/2020,53,22,18.0,73,9,73,O3,SEDANG,JAKARTA
5/6/2020,52,22,14.0,63,7,63,O3,SEDANG,JAKARTA
5/7/2020,67,24,18.0,69,9,69,O3,SEDANG,JAKARTA
5/8/2020,91,22,18.0,120,10,120,O3,TIDAK SEHAT,JAKARTA
5/9/2020,77,22,22.0,75,12,77,PM10,SEDANG,JAKARTA
5/10/2020,72,23,27.0,81,15,81,O3,SEDANG,JAKARTA
5/11/2020,54,24,18.0,83,8,83,O3,SEDANG,JAKARTA
5/12/2020,57,23,20.0,81,10,81,O3,SEDANG,JAKARTA
5/13/2020,55,22,17.0,79,8,79,O3,SEDANG,JAKARTA
5/14/2020,61,23,17.0,64,12,64,O3,SEDANG,JAKARTA
5/15/2020,66,23,18.0,62,9,66,PM10,SEDANG,JAKARTA
5/16/2020,65,23,17.0,77,8,77,O3,SEDANG,JAKARTA
5/17/2020,74,23,18.0,122,9,122,O3,TIDAK SEHAT,JAKARTA
5/18/2020,62,21,15.0,79,10,79,O3,SEDANG,JAKARTA
5/19/2020,42,23,15.0,119,13,119,O3,TIDAK SEHAT,JAKARTA
5/20/2020,61,23,14.0,73,9,73,O3,SEDANG,JAKARTA
5/21/2020,33,23,14.0,79,12,79,O3,SEDANG,JAKARTA
5/22/2020,70,22,16.0,88,17,88,O3,SEDANG,JAKARTA
5/23/2020,42,22,15.0,87,8,87,O3,SEDANG,JAKARTA
5/24/2020,62,21,26.0,65,11,65,O3,SEDANG,JAKARTA
5/25/2020,50,25,15.0,44,9,50,PM10,BAIK,JAKARTA
5/26/2020,52,42,18.0,45,8,52,PM10,SEDANG,JAKARTA
5/27/2020,37,22,12.0,76,10,76,O3,SEDANG,JAKARTA
5/28/2020,64,35,16.0,136,16,136,O3,TIDAK SEHAT,JAKARTA
5/29/2020,62,27,16.0,134,12,134,O3,TIDAK SEHAT,JAKARTA
5/30/2020,63,38,36.0,73,11,73,O3,SEDANG,JAKARTA
5/31/2020,54,32,28.0,66,9,66,O3,SEDANG,JAKARTA
6/1/2020,61,23,22.0,69,10,69,O3,SEDANG,JAKARTA
6/2/2020,50,22,20.0,57,8,57,O3,SEDANG,JAKARTA
6/3/2020,47,21,14.0,48,11,48,O3,BAIK,JAKARTA
6/4/2020,56,31,18.0,41,11,56,PM10,SEDANG,JAKARTA
6/5/2020,62,24,17.0,96,12,96,O3,SEDANG,JAKARTA
6/6/2020,69,24,16.0,98,14,98,O3,SEDANG,JAKARTA
6/7/2020,66,26,19.0,96,15,96,O3,SEDANG,JAKARTA
6/8/2020,72,23,23.0,56,12,72,PM10,SEDANG,JAKARTA
6/9/2020,81,24,38.0,61,13,81,PM10,SEDANG,JAKARTA
6/10/2020,67,21,24.0,61,14,67,PM10,SEDANG,JAKARTA
6/11/2020,63,24,17.0,79,10,79,O3,SEDANG,JAKARTA
6/12/2020,55,22,14.0,97,13,97,O3,SEDANG,JAKARTA
6/13/2020,68,24,14.0,99,12,99,O3,SEDANG,JAKARTA
6/14/2020,64,30,17.0,97,12,97,O3,SEDANG,JAKARTA
6/15/2020,76,23,18.0,95,13,95,O3,SEDANG,JAKARTA
6/16/2020,74,24,24.0,59,11,74,PM10,SEDANG,JAKARTA
6/17/2020,74,23,20.0,73,12,74,PM10,SEDANG,JAKARTA
6/18/2020,67,24,20.0,79,9,79,O3,SEDANG,JAKARTA
6/19/2020,57,22,14.0,75,11,75,O3,SEDANG,JAKARTA
6/20/2020,73,23,20.0,92,17,92,O3,SEDANG,JAKARTA
6/21/2020,67,22,17.0,90,10,90,O3,SEDANG,JAKARTA
6/22/2020,71,25,19.0,69,11,71,PM10,SEDANG,JAKARTA
6/23/2020,58,22,21.0,70,15,70,O3,SEDANG,JAKARTA
6/24/2020,58,22,16.0,124,19,124,O3,TIDAK SEHAT,JAKARTA
6/25/2020,80,25,53.0,85,23,85,O3,SEDANG,JAKARTA
6/26/2020,78,24,23.0,97,19,97,O3,SEDANG,JAKARTA
6/27/2020,75,25,18.0,69,14,75,PM10,SEDANG,JAKARTA
6/28/2020,80,25,16.0,81,11,81,O3,SEDANG,JAKARTA
6/29/2020,78,24,15.0,90,15,90,O3,SEDANG,JAKARTA
6/30/2020,79,24,18.0,86,15,86,O3,SEDANG,JAKARTA
7/1/2020,74,29,15.0,94,14,94,O3,SEDANG,JAKARTA
7/2/2020,79,24,20.0,71,13,79,PM10,SEDANG,JAKARTA
7/3/2020,58,27,23.0,88,14,88,O3,SEDANG,JAKARTA
7/4/2020,70,23,16.0,71,14,71,O3,SEDANG,JAKARTA
7/5/2020,67,24,16.0,57,12,67,PM10,SEDANG,JAKARTA
7/6/2020,75,39,16.0,66,16,75,PM10,SEDANG,JAKARTA
7/7/2020,57,30,15.0,63,16,63,O3,SEDANG,JAKARTA
7/8/2020,69,28,15.0,90,15,90,O3,SEDANG,JAKARTA
7/9/2020,60,22,14.0,102,12,102,O3,TIDAK SEHAT,JAKARTA
7/10/2020,70,24,21.0,113,19,113,O3,TIDAK SEHAT,JAKARTA
7/11/2020,86,23,20.0,111,16,111,O3,TIDAK SEHAT,JAKARTA
7/12/2020,68,22,24.0,79,9,79,O3,SEDANG,JAKARTA
7/13/2020,68,25,20.0,71,13,71,O3,SEDANG,JAKARTA
7/14/2020,69,23,15.0,71,16,71,O3,SEDANG,JAKARTA
7/15/2020,63,22,14.0,51,12,63,PM10,SEDANG,JAKARTA
7/16/2020,55,27,13.0,52,11,55,PM10,SEDANG,JAKARTA
7/17/2020,66,31,17.0,68,14,68,O3,SEDANG,JAKARTA
7/18/2020,59,25,17.0,84,15,84,O3,SEDANG,JAKARTA
7/19/2020,71,25,21.0,90,10,90,O3,SEDANG,JAKARTA
7/20/2020,66,20,14.0,119,12,119,O3,TIDAK SEHAT,JAKARTA
7/21/2020,87,24,48.0,95,14,95,O3,SEDANG,JAKARTA
7/22/2020,63,23,20.0,75,15,75,O3,SEDANG,JAKARTA
7/23/2020,63,25,15.0,130,11,130,O3,TIDAK SEHAT,JAKARTA
7/24/2020,67,24,18.0,98,13,98,O3,SEDANG,JAKARTA
7/25/2020,69,24,13.0,92,11,92,O3,SEDANG,JAKARTA
7/26/2020,62,26,11.0,79,10,79,O3,SEDANG,JAKARTA
7/27/2020,67,31,12.0,89,12,89,O3,SEDANG,JAKARTA
7/28/2020,71,24,21.0,160,14,160,O3,TIDAK SEHAT,JAKARTA
7/29/2020,67,24,17.0,164,14,164,O3,TIDAK SEHAT,JAKARTA
7/30/2020,76,24,14.0,136,14,136,O3,TIDAK SEHAT,JAKARTA
7/31/2020,68,25,13.0,115,14,115,O3,TIDAK SEHAT,JAKARTA
8/1/2020,69,22,16.0,134,14,134,O3,TIDAK SEHAT,JAKARTA
8/2/2020,91,27,26.0,102,16,102,O3,TIDAK SEHAT,JAKARTA
8/3/2020,95,26,19.0,90,16,95,PM10,SEDANG,JAKARTA
8/4/2020,73,27,12.0,91,12,91,O3,SEDANG,JAKARTA
8/5/2020,86,26,15.0,84,15,86,PM10,SEDANG,JAKARTA
8/6/2020,88,27,21.0,108,16,108,O3,TIDAK SEHAT,JAKARTA
8/7/2020,81,26,18.0,119,14,119,O3,TIDAK SEHAT,JAKARTA
8/8/2020,79,28,17.0,79,14,79,PM10,SEDANG,JAKARTA
8/9/2020,74,25,17.0,82,12,82,O3,SEDANG,JAKARTA
8/10/2020,81,25,19.0,76,12,81,PM10,SEDANG,JAKARTA
8/11/2020,96,26,19.0,78,12,96,PM10,SEDANG,JAKARTA
8/12/2020,93,25,37.0,68,18,93,PM10,SEDANG,JAKARTA
8/13/2020,81,24,19.0,58,13,81,PM10,SEDANG,JAKARTA
8/14/2020,41,21,21.0,68,17,68,O3,SEDANG,JAKARTA
8/15/2020,58,23,24.0,59,14,59,O3,SEDANG,JAKARTA
8/16/2020,52,24,20.0,68,10,68,O3,SEDANG,JAKARTA
8/17/2020,56,22,17.0,67,10,67,O3,SEDANG,JAKARTA
8/18/2020,75,25,19.0,99,14,99,O3,SEDANG,JAKARTA
8/19/2020,80,33,29.0,82,18,82,O3,SEDANG,JAKARTA
8/20/2020,62,30,18.0,64,13,64,O3,SEDANG,JAKARTA
8/21/2020,71,32,10.0,58,10,71,PM10,SEDANG,JAKARTA
8/22/2020,84,31,20.0,63,16,84,PM10,SEDANG,JAKARTA
8/23/2020,72,33,27.0,88,14,88,O3,SEDANG,JAKARTA
8/24/2020,79,31,17.0,68,14,79,PM10,SEDANG,JAKARTA
8/25/2020,74,33,13.0,75,17,75,O3,SEDANG,JAKARTA
8/26/2020,63,31,9.0,100,11,100,O3,SEDANG,JAKARTA
8/27/2020,57,31,10.0,80,11,80,O3,SEDANG,JAKARTA
8/28/2020,84,33,15.0,67,16,84,PM10,SEDANG,JAKARTA
8/29/2020,70,33,12.0,71,12,71,O3,SEDANG,JAKARTA
8/30/2020,74,33,15.0,79,10,79,O3,SEDANG,JAKARTA
8/31/2020,69,33,13.0,134,14,134,O3,TIDAK SEHAT,JAKARTA
9/1/2020,71,96,26.0,88,70,96,PM25,SEDANG,JAKARTA
9/2/2020,72,97,26.0,92,122,122,O3,TIDAK SEHAT,JAKARTA
9/3/2020,80,92,25.0,90,94,94,O3,SEDANG,JAKARTA
9/4/2020,66,88,25.0,56,54,88,PM25,SEDANG,JAKARTA
9/5/2020,70,89,25.0,123,121,123,CO,TIDAK SEHAT,JAKARTA
9/6/2020,75,98,25.0,140,121,140,CO,TIDAK SEHAT,JAKARTA
9/7/2020,72,103,27.0,113,84,113,CO,TIDAK SEHAT,JAKARTA
9/8/2020,78,90,28.0,78,61,90,PM25,SEDANG,JAKARTA
9/9/2020,82,97,28.0,65,62,97,PM25,SEDANG,JAKARTA
9/10/2020,77,80,26.0,141,95,141,CO,TIDAK SEHAT,JAKARTA
9/11/2020,89,101,27.0,109,104,109,CO,TIDAK SEHAT,JAKARTA
